Tiempo(seg),Temperatura 1,Temperatura 2,Temperatura 3,Temperatura 4,Temperatura 5,Temperatura 6,Temperatura 7,Temperatura 8,Temperatura 9,Temperatura 10
 245.5, 836.274026036848, 836.272635149068, 836.19049623758, 836.006830994722, 835.689008699877, 835.203130601773, 834.515021479786, 833.590491071313, 832.395456701381, 830.896031480084
 246, 836.240091885821, 836.238701052398, 836.156565351159, 835.972907305965, 835.655097531789, 835.169238729391, 834.481157226927, 833.556664396823, 832.361679249897, 830.862316564994
 246.5, 836.206159062956, 836.204768283969, 836.122635797667, 835.93898496024, 835.621187722935, 835.135348237994, 834.447294380137, 833.522839152933, 832.327903248018, 830.828603108198
 247, 836.172227570152, 836.170836845679, 836.088707578908, 835.905063959148, 835.587279274589, 835.101459128415, 834.413432939735, 833.48901533945, 832.294128695143, 830.794891108872
 247.5, 836.13829740927, 836.136906739388, 836.054780696649, 835.871144304256, 835.553372187998, 835.067571401468, 834.379572906035, 833.455192956188, 832.260355590679, 830.761180566207
 248, 836.104368582135, 836.102977966919, 836.020855152622, 835.837225997101, 835.519466464384, 835.033685057952, 834.34571427934, 833.421372002961, 832.226583934045, 830.727471479408
 248.5, 836.070441090534, 836.069050530056, 835.986930948524, 835.803309039188, 835.485562104944, 834.999800098647, 834.311857059948, 833.387552479584, 832.192813724668, 830.693763847695
 249, 836.036514936217, 836.035124430549, 835.953008086018, 835.769393431991, 835.45165911085, 834.965916524318, 834.27800124815, 833.353734385877, 832.159044961987, 830.660057670302
 249.5, 836.002590120901, 836.001199670113, 835.919086566732, 835.735479176956, 835.417757483251, 834.932034335714, 834.24414684423, 833.319917721661, 832.125277645451, 830.626352946477
 250, 835.968666646266, 835.967276250428, 835.885166392262, 835.701566275496, 835.383857223272, 834.898153533568, 834.210293848465, 833.28610248676, 832.091511774516, 830.592649675481
 250.5, 835.93474451396, 835.933354173139, 835.851247564172, 835.667654729, 835.349958332013, 834.864274118598, 834.176442261125, 833.252288681, 832.057747348651, 830.558947856589
 251, 835.900823725597, 835.899433439859, 835.817330083994, 835.633744538825, 835.316060810554, 834.830396091505, 834.142592082475, 833.21847630421, 832.02398436733, 830.525247489088
 251.5, 835.866904282758, 835.865514052168, 835.783413953229, 835.599835706301, 835.282164659952, 834.796519452978, 834.108743312772, 833.184665356219, 831.990222830041, 830.491548572278
 252, 835.832986186992, 835.831596011614, 835.749499173348, 835.565928232733, 835.248269881242, 834.762644203688, 834.074895952269, 833.150855836861, 831.956462736277, 830.457851105473
 252.5, 835.799069439818, 835.797679319713, 835.715585745791, 835.532022119397, 835.214376475437, 834.728770344295, 834.041050001209, 833.117047745969, 831.92270408554, 830.424155087996
 253, 835.765154042721, 835.763763977951, 835.681673671969, 835.498117367543, 835.180484443531, 834.694897875443, 834.007205459834, 833.083241083381, 831.888946877344, 830.390460519185
 253.5, 835.73123999716, 835.729849987784, 835.647762953266, 835.464213978398, 835.146593786494, 834.661026797764, 833.973362328377, 833.049435848935, 831.855191111207, 830.356767398389
 254, 835.697327304561, 835.695937350638, 835.613853591035, 835.430311953162, 835.11270450528, 834.627157111873, 833.939520607066, 833.015632042472, 831.821436786658, 830.323075724968
 254.5, 835.663415966323, 835.66202606791, 835.579945586605, 835.396411293009, 835.078816600821, 834.593288818376, 833.905680296123, 832.981829663835, 831.787683903232, 830.289385498293
 255, 835.629505983815, 835.628116140969, 835.546038941274, 835.362511999093, 835.044930074029, 834.559421917864, 833.871841395766, 832.948028712868, 831.753932460474, 830.255696717747
 255.5, 835.59559735838, 835.594207571156, 835.512133656316, 835.328614072539, 835.011044925799, 834.525556410915, 833.838003906205, 832.914229189418, 831.720182457935, 830.222009382724
 256, 835.561690091333, 835.560300359783, 835.478229732978, 835.294717514454, 834.977161157005, 834.491692298095, 833.804167827647, 832.880431093333, 831.686433895175, 830.188323492627
 256.5, 835.527784183961, 835.526394508139, 835.444327172483, 835.260822325919, 834.943278768506, 834.457829579958, 833.770333160293, 832.846634424462, 831.652686771761, 830.154639046873
 257, 835.493879637525, 835.492490017483, 835.410425976028, 835.226928507994, 834.90939776114, 834.423968257046, 833.736499904339, 832.812839182658, 831.618941087267, 830.120956044885
 257.5, 835.459976453262, 835.45858688905, 835.376526144784, 835.193036061718, 834.875518135729, 834.390108329889, 833.702668059975, 832.779045367775, 831.585196841273, 830.087274486098
 258, 835.426074632382, 835.42468512405, 835.3426276799, 835.159144988105, 834.841639893078, 834.356249799006, 833.668837627389, 832.745252979667, 831.551454033368, 830.053594369957
 258.5, 835.392174176071, 835.390784723667, 835.308730582502, 835.125255288152, 834.807763033974, 834.322392664904, 833.635008606761, 832.711462018191, 831.517712663146, 830.019915695918
 259, 835.358275085489, 835.356885689063, 835.274834853689, 835.091366962834, 834.773887559188, 834.288536928079, 833.601180998267, 832.677672483206, 831.483972730211, 829.986238463443
 259.5, 835.324377361776, 835.322988021372, 835.240940494543, 835.057480013106, 834.740013469475, 834.254682589017, 833.56735480208, 832.643884374572, 831.45023423417, 829.952562672006
 260, 835.290481006045, 835.289091721709, 835.207047506118, 835.023594439902, 834.706140765575, 834.220829648192, 833.533530018367, 832.610097692151, 831.416497174638, 829.91888832109
 260.5, 835.256586019387, 835.255196791164, 835.173155889451, 834.989710244138, 834.67226944821, 834.186978106069, 833.499706647292, 832.576312435805, 831.382761551236, 829.885215410185
 261, 835.222692402871, 835.221303230805, 835.139265645556, 834.955827426711, 834.638399518089, 834.153127963102, 833.465884689011, 832.5425286054, 831.349027363591, 829.851543938793
 261.5, 835.188800157544, 835.187411041679, 835.105376775423, 834.921945988498, 834.604530975906, 834.119279219735, 833.432064143681, 832.508746200802, 831.315294611338, 829.817873906421
 262, 835.154909284432, 835.153520224808, 835.071489280027, 834.888065930359, 834.570663822337, 834.085431876403, 833.398245011452, 832.474965221878, 831.281563294115, 829.784205312586
 262.5, 835.121019784538, 835.119630781198, 835.037603160319, 834.854187253136, 834.536798058049, 834.051585933529, 833.364427292469, 832.441185668497, 831.247833411569, 829.750538156815
 263, 835.087131658847, 835.08574271183, 835.003718417232, 834.820309957652, 834.50293368369, 834.01774139153, 833.330610986874, 832.40740754053, 831.21410496335, 829.716872438639
 263.5, 835.05324490832, 835.051856017666, 834.969835051678, 834.786434044715, 834.469070699897, 833.983898250811, 833.296796094806, 832.373630837849, 831.180377949114, 829.683208157602
 264, 835.019359533902, 835.017970699649, 834.935953064551, 834.752559515114, 834.435209107292, 833.95005651177, 833.262982616399, 832.339855560326, 831.146652368526, 829.649545313252
 264.5, 834.985475536515, 834.984086758701, 834.902072456727, 834.718686369623, 834.401348906485, 833.916216174793, 833.229170551783, 832.306081707836, 831.112928221251, 829.615883905145
 265, 834.951592917064, 834.950204195726, 834.868193229064, 834.684814608998, 834.367490098071, 833.88237724026, 833.195359901086, 832.272309280255, 831.079205506963, 829.582223932847
 265.5, 834.917711676434, 834.91632301161, 834.834315382399, 834.650944233982, 834.333632682635, 833.848539708542, 833.16155066443, 832.23853827746, 831.045484225341, 829.548565395928
 266, 834.883831815493, 834.882443207217, 834.800438917555, 834.617075245299, 834.299776660746, 833.814703580001, 833.127742841936, 832.204768699328, 831.011764376067, 829.514908293968
 266.5, 834.849953335089, 834.848564783396, 834.766563835337, 834.583207643659, 834.265922032964, 833.780868854992, 833.093936433718, 832.17100054574, 830.978045958831, 829.481252626552
 267, 834.816076236055, 834.814687740979, 834.732690136532, 834.549341429759, 834.232068799836, 833.747035533859, 833.06013143989, 832.137233816576, 830.944328973325, 829.447598393273
 267.5, 834.782200519203, 834.780812080777, 834.698817821912, 834.515476604278, 834.198216961895, 833.713203616942, 833.026327860562, 832.103468511718, 830.910613419248, 829.413945593731
 268, 834.74832618533, 834.746937803588, 834.664946892231, 834.481613167882, 834.164366519664, 833.679373104569, 832.992525695838, 832.069704631048, 830.876899296302, 829.380294227532
 268.5, 834.714453235217, 834.71306491019, 834.631077348227, 834.447751121223, 834.130517473656, 833.645543997065, 832.958724945823, 832.035942174452, 830.843186604195, 829.346644294288
 269, 834.680581669628, 834.679193401347, 834.597209190626, 834.41389046494, 834.096669824372, 833.611716294744, 832.924925610615, 832.002181141813, 830.809475342639, 829.31299579362
 269.5, 834.64671148931, 834.645323277806, 834.563342420135, 834.380031199656, 834.0628235723, 833.577889997914, 832.891127690311, 831.968421533018, 830.77576551135, 829.279348725151
 270, 834.612842694995, 834.611454540298, 834.529477037447, 834.346173325982, 834.028978717919, 833.544065106876, 832.857331185004, 831.934663347954, 830.742057110049, 829.245703088515
 270.5, 834.578975287399, 834.577587189539, 834.495613043241, 834.312316844517, 833.995135261698, 833.510241621924, 832.823536094785, 831.90090658651, 830.708350138462, 829.212058883347
 271, 834.545109267225, 834.54372122623, 834.461750438181, 834.278461755846, 833.961293204096, 833.476419543344, 832.789742419742, 831.867151248574, 830.674644596318, 829.178416109293
 271.5, 834.511244635158, 834.509856651056, 834.427889222916, 834.244608060541, 833.927452545559, 833.442598871416, 832.755950159959, 831.833397334039, 830.64094048335, 829.144774766
 272, 834.47738139187, 834.475993464689, 834.394029398083, 834.210755759162, 833.893613286526, 833.408779606414, 832.722159315518, 831.799644842793, 830.607237799295, 829.111134853125
 272.5, 834.44351953802, 834.442131667787, 834.360170964305, 834.176904852258, 833.859775427426, 833.374961748605, 832.688369886498, 831.76589377473, 830.573536543896, 829.077496370327
 273, 834.409659074251, 834.408271260991, 834.326313922191, 834.143055340364, 833.825938968678, 833.341145298248, 832.654581872975, 831.732144129743, 830.539836716897, 829.043859317272
 273.5, 834.375800001192, 834.374412244933, 834.292458272337, 834.109207224006, 833.79210391069, 833.3073302556, 832.620795275023, 831.698395907726, 830.506138318048, 829.010223693633
 274, 834.34194231946, 834.340554620226, 834.258604015326, 834.075360503696, 833.758270253863, 833.273516620907, 832.587010092714, 831.664649108574, 830.472441347101, 828.976589499085
 274.5, 834.308086029659, 834.306698387476, 834.22475115173, 834.041515179937, 833.72443799859, 833.239704394411, 832.553226326115, 831.630903732183, 830.438745803813, 828.94295673331
 275, 834.274231132379, 834.27284354727, 834.190899682106, 834.007671253219, 833.690607145251, 833.20589357635, 832.519443975293, 831.59715977845, 830.405051687944, 828.909325395995
 275.5, 834.240377628198, 834.238990100186, 834.157049607002, 833.973828724023, 833.656777694221, 833.172084166953, 832.485663040312, 831.563417247271, 830.371358999257, 828.875695486831
 276, 834.206525517681, 834.20513804679, 834.123200926952, 833.939987592819, 833.622949645866, 833.138276166446, 832.451883521232, 831.529676138547, 830.337667737521, 828.842067005516
 276.5, 834.172674801381, 834.171287387634, 834.08935364248, 833.906147860066, 833.589123000544, 833.104469575047, 832.418105418113, 831.495936452175, 830.303977902504, 828.808439951751
 277, 834.138825479838, 834.137438123258, 834.055507754096, 833.872309526214, 833.555297758602, 833.070664392971, 832.38432873101, 831.462198188056, 830.270289493981, 828.774814325241
 277.5, 834.104977553584, 834.103590254191, 834.021663262301, 833.838472591702, 833.521473920382, 833.036860620426, 832.350553459979, 831.428461346091, 830.23660251173, 828.741190125698
 278, 834.071131023135, 834.06974378095, 833.987820167586, 833.80463705696, 833.487651486217, 833.003058257615, 832.316779605071, 831.394725926181, 830.202916955529, 828.707567352835
 278.5, 834.037285888998, 834.035898704043, 833.953978470429, 833.770802922408, 833.453830456433, 832.969257304736, 832.283007166336, 831.360991928229, 830.169232825163, 828.673946006374
 279, 834.003442151669, 834.002055023964, 833.920138171298, 833.736970188456, 833.420010831349, 832.935457761983, 832.249236143823, 831.327259352138, 830.135550120417, 828.640326086037
 279.5, 833.969599811632, 833.968212741197, 833.886299270652, 833.703138855506, 833.386192611274, 832.901659629544, 832.215466537575, 831.293528197811, 830.101868841082, 828.606707591552
 280, 833.935758869362, 833.934371856216, 833.852461768938, 833.669308923951, 833.352375796512, 832.867862907602, 832.181698347638, 831.259798465153, 830.06818898695, 828.573090522652
 280.5, 833.901919325322, 833.900532369484, 833.818625666595, 833.635480394174, 833.31856038736, 832.834067596335, 832.147931574053, 831.22607015407, 830.034510557815, 828.539474879074
 281, 833.868081179965, 833.866694281454, 833.784790964051, 833.601653266552, 833.284746384107, 832.800273695918, 832.114166216858, 831.192343264468, 830.000833553476, 828.505860660556
 281.5, 833.834244433737, 833.83285759257, 833.750957661725, 833.567827541449, 833.250933787036, 832.76648120652, 832.080402276093, 831.158617796252, 829.967157973734, 828.472247866843
 282, 833.800409087069, 833.799022303265, 833.717125760027, 833.534003219225, 833.217122596423, 832.732690128305, 832.046639751792, 831.124893749331, 829.933483818392, 828.438636497683
 282.5, 833.766575140386, 833.765188413963, 833.683295259356, 833.50018030023, 833.183312812536, 832.698900461435, 832.01287864399, 831.091171123611, 829.899811087256, 828.405026552829
 283, 833.732742594103, 833.731355925076, 833.649466160105, 833.466358784806, 833.14950443564, 832.665112206066, 831.979118952718, 831.057449919002, 829.866139780136, 828.371418032034
 283.5, 833.698911448624, 833.697524837012, 833.615638462655, 833.432538673287, 833.115697465991, 832.631325362349, 831.945360678007, 831.023730135414, 829.832469896843, 828.337810935059
 284, 833.665081704347, 833.663695150165, 833.581812167382, 833.398719965999, 833.081891903839, 832.597539930433, 831.911603819885, 830.990011772754, 829.79880143719, 828.304205261665
 284.5, 833.631253361659, 833.629866864922, 833.547987274649, 833.364902663263, 833.048087749429, 832.563755910462, 831.877848378379, 830.956294830935, 829.765134400994, 828.27060101162
 285, 833.597426420938, 833.596039981663, 833.514163784815, 833.33108676539, 833.014285003, 832.529973302574, 831.844094353515, 830.922579309866, 829.731468788074, 828.236998184691
 285.5, 833.563600882555, 833.562214500756, 833.480341698229, 833.297272272683, 832.980483664783, 832.496192106907, 831.810341745315, 830.88886520946, 829.697804598252, 828.203396780652
 286, 833.52977674687, 833.528390422563, 833.446521015232, 833.263459185442, 832.946683735007, 832.462412323593, 831.776590553802, 830.855152529628, 829.66414183135, 828.169796799279
 286.5, 833.495954014239, 833.494567747437, 833.412701736157, 833.229647503955, 832.912885213893, 832.428633952759, 831.742840778996, 830.821441270283, 829.630480487194, 828.136198240352
 287, 833.462132685006, 833.460746475724, 833.378883861329, 833.195837228506, 832.879088101656, 832.394856994531, 831.709092420915, 830.787731431339, 829.596820565613, 828.102601103651
 287.5, 833.428312759508, 833.42692660776, 833.345067391067, 833.162028359373, 832.845292398507, 832.36108144903, 831.675345479576, 830.754023012708, 829.563162066437, 828.069005388964
 288, 833.394494238076, 833.393108143876, 833.311252325682, 833.128220896825, 832.811498104652, 832.327307316373, 831.641599954996, 830.720316014306, 829.529504989497, 828.035411096079
 288.5, 833.360677121031, 833.359291084392, 833.277438665477, 833.094414841127, 832.77770522029, 832.293534596675, 831.607855847188, 830.686610436047, 829.49584933463, 828.001818224786
 289, 833.326861408689, 833.325475429623, 833.243626410748, 833.060610192536, 832.743913745617, 832.259763290046, 831.574113156166, 830.652906277846, 829.46219510167, 827.96822677488
 289.5, 833.293047101357, 833.291661179877, 833.209815561785, 833.026806951304, 832.710123680822, 832.225993396594, 831.54037188194, 830.619203539619, 829.428542290457, 827.93463674616
 290, 833.259234199336, 833.257848335454, 833.176006118871, 832.993005117675, 832.676335026092, 832.192224916423, 831.506632024521, 830.585502221282, 829.394890900831, 827.901048138423
 290.5, 833.225422702917, 833.224036896646, 833.142198082281, 832.959204691889, 832.642547781606, 832.158457849634, 831.472893583916, 830.551802322752, 829.361240932636, 827.867460951474
 291, 833.191612612389, 833.19022686374, 833.108391452286, 832.92540567418, 832.60876194754, 832.124692196325, 831.439156560134, 830.518103843945, 829.327592385714, 827.833875185118
 291.5, 833.15780392803, 833.156418237014, 833.074586229147, 832.891608064775, 832.574977524065, 832.090927956591, 831.405420953181, 830.484406784781, 829.293945259913, 827.800290839163
 292, 833.123996650113, 833.122611016742, 833.040782413122, 832.857811863897, 832.541194511348, 832.057165130523, 831.37168676306, 830.450711145176, 829.260299555081, 827.766707913419
 292.5, 833.090190778905, 833.08880520319, 833.006980004462, 832.824017071761, 832.507412909552, 832.023403718211, 831.337953989775, 830.417016925049, 829.226655271067, 827.7331264077
 293, 833.056386314667, 833.055000796618, 832.97317900341, 832.790223688581, 832.473632718833, 831.98964371974, 831.30422263333, 830.383324124319, 829.193012407723, 827.699546321821
 293.5, 833.022583257651, 833.021197797279, 832.939379410206, 832.756431714561, 832.439853939347, 831.955885135192, 831.270492693724, 830.349632742905, 829.159370964904, 827.665967655601
 294, 832.988781608106, 832.987396205421, 832.905581225081, 832.722641149902, 832.406076571241, 831.92212796465, 831.236764170957, 830.315942780727, 829.125730942463, 827.63239040886
 294.5, 832.954981366274, 832.953596021286, 832.871784448264, 832.6888519948, 832.372300614662, 831.88837220819, 831.203037065028, 830.282254237706, 829.092092340258, 827.598814581421
 295, 832.92118253239, 832.919797245108, 832.837989079976, 832.655064249446, 832.338526069752, 831.854617865887, 831.169311375935, 830.248567113761, 829.058455158147, 827.565240173109
 295.5, 832.887385106685, 832.885999877119, 832.804195120431, 832.621277914026, 832.304752936647, 831.820864937813, 831.135587103674, 830.214881408814, 829.024819395991, 827.531667183751
 296, 832.853589089383, 832.852203917542, 832.770402569843, 832.58749298872, 832.270981215481, 831.787113424038, 831.10186424824, 830.181197122787, 828.99118505365, 827.498095613177
 296.5, 832.819794480703, 832.818409366596, 832.736611428414, 832.553709473706, 832.237210906385, 831.753363324629, 831.068142809627, 830.147514255599, 828.957552130988, 827.464525461219
 297, 832.786001280858, 832.784616224495, 832.702821696346, 832.519927369155, 832.203442009483, 831.719614639652, 831.034422787829, 830.113832807175, 828.92392062787, 827.430956727711
 297.5, 832.752209490058, 832.750824491446, 832.669033373834, 832.486146675233, 832.1696745249, 831.685867369167, 831.000704182838, 830.080152777435, 828.890290544162, 827.397389412489
 298, 832.718419108504, 832.717034167651, 832.635246461067, 832.452367392105, 832.135908452754, 831.652121513236, 830.966986994644, 830.046474166303, 828.856661879731, 827.36382351539
 298.5, 832.684630136394, 832.68324525331, 832.601460958232, 832.418589519929, 832.10214379316, 831.618377071915, 830.933271223239, 830.012796973703, 828.823034634446, 827.330259036256
 299, 832.650842573922, 832.649457748614, 832.567676865508, 832.384813058858, 832.068380546231, 831.584634045259, 830.899556868611, 829.979121199556, 828.789408808178, 827.296695974927
 299.5, 832.617056421275, 832.61567165375, 832.533894183071, 832.351038009043, 832.034618712074, 831.550892433323, 830.865843930748, 829.945446843788, 828.755784400798, 827.263134331247
 300, 832.583271678637, 832.581886968903, 832.500112911093, 832.31726437063, 832.000858290797, 831.517152236157, 830.832132409639, 829.911773906322, 828.722161412181, 827.229574105063
